Time, Latitude, Longitude, Dust(ug/m3), Humidity, Temp (C)
26/10/2016 23:50:22,69.681503,18.976263,-83.10,23.00,14.00
26/10/2016 23:50:25,69.681496,18.976250,-99.90,23.00,16.00
26/10/2016 23:50:28,69.681496,18.976229,-99.90,23.00,16.00
26/10/2016 23:50:31,69.681488,18.976212,-99.06,22.00,15.00
26/10/2016 23:50:34,69.681473,18.976236,-97.38,22.00,17.00
26/10/2016 23:50:37,69.681458,18.976263,-99.06,22.00,15.00
26/10/2016 23:50:40,69.681458,18.976274,-98.22,23.00,16.00
26/10/2016 23:50:43,69.681458,18.976292,-89.82,23.00,16.00
26/10/2016 23:50:46,69.681450,18.976269,-99.90,23.00,16.00
26/10/2016 23:50:49,69.681450,18.976276,-98.22,22.00,17.00
26/10/2016 23:50:52,69.681450,18.976301,-93.18,23.00,16.00
26/10/2016 23:50:55,69.681442,18.976316,-99.90,23.00,16.00
26/10/2016 23:50:58,69.681450,18.976311,-99.90,22.00,15.00
26/10/2016 23:51:1,69.681442,18.976320,-92.34,23.00,16.00
26/10/2016 23:51:4,69.681442,18.976330,-98.22,23.00,16.00
26/10/2016 23:51:7,69.681442,18.976320,-99.90,23.00,16.00
26/10/2016 23:51:10,69.681442,18.976318,-99.06,23.00,16.00
26/10/2016 23:51:13,69.681450,18.976316,-99.06,22.00,15.00
26/10/2016 23:51:16,69.681450,18.976339,-97.38,22.00,15.00
26/10/2016 23:51:19,69.681458,18.976341,-99.90,23.00,16.00
26/10/2016 23:51:22,69.681465,18.976343,-99.90,23.00,16.00
26/10/2016 23:51:25,69.681465,18.976334,-99.06,23.00,16.00
26/10/2016 23:51:28,69.681458,18.976311,-99.06,23.00,16.00
26/10/2016 23:51:31,69.681427,18.976255,-99.90,23.00,16.00
26/10/2016 23:51:34,69.681412,18.976231,-96.54,22.00,15.00
26/10/2016 23:51:37,69.681389,18.976234,-99.06,23.00,16.00
26/10/2016 23:51:40,69.681389,18.976238,-78.06,23.00,16.00
26/10/2016 23:51:43,69.681389,18.976265,-98.22,22.00,15.00
26/10/2016 23:51:46,69.681389,18.976307,-89.82,23.00,16.00
26/10/2016 23:51:49,69.681374,18.976358,-98.22,22.00,17.00
26/10/2016 23:51:52,69.681366,18.976387,-95.70,22.00,15.00
26/10/2016 23:51:55,69.681366,18.976391,-96.54,22.00,15.00
26/10/2016 23:51:58,69.681374,18.976385,-98.22,23.00,16.00
26/10/2016 23:52:1,69.681381,18.976372,-98.22,22.00,17.00
26/10/2016 23:52:4,69.681389,18.976349,-85.62,23.00,14.00
26/10/2016 23:52:7,69.681396,18.976339,-99.90,23.00,16.00
26/10/2016 23:52:10,69.681404,18.976341,-98.22,23.00,16.00
26/10/2016 23:52:13,69.681412,18.976337,-99.06,23.00,14.00
26/10/2016 23:52:16,69.681404,18.976345,-99.06,22.00,15.00
26/10/2016 23:52:19,69.681412,18.976337,-97.38,23.00,16.00
26/10/2016 23:52:22,69.681412,18.976334,-97.38,22.00,15.00
26/10/2016 23:52:25,69.681419,18.976330,-97.38,23.00,16.00
26/10/2016 23:52:28,69.681427,18.976328,-99.06,23.00,16.00
26/10/2016 23:52:31,69.681427,18.976320,-99.06,23.00,16.00
26/10/2016 23:52:34,69.681435,18.976316,-96.54,23.00,16.00
26/10/2016 23:52:37,69.681442,18.976307,-93.18,23.00,16.00
26/10/2016 23:52:40,69.681442,18.976353,-96.54,23.00,16.00
26/10/2016 23:52:43,69.681442,18.976414,-78.90,23.00,16.00
26/10/2016 23:52:46,69.681442,18.976406,-99.06,22.00,15.00
26/10/2016 23:52:49,69.681435,18.976406,-97.38,23.00,16.00
26/10/2016 23:52:52,69.681442,18.976395,-99.06,22.00,15.00
26/10/2016 23:52:55,69.681442,18.976372,-84.78,23.00,16.00
26/10/2016 23:52:58,69.681442,18.976349,-99.90,22.00,15.00
26/10/2016 23:53:1,69.681450,18.976332,-99.06,23.00,16.00
26/10/2016 23:53:4,69.681450,18.976315,-99.06,23.00,16.00
26/10/2016 23:53:7,69.681450,18.976311,-98.22,23.00,16.00
26/10/2016 23:53:10,69.681450,18.976316,-79.74,23.00,16.00
26/10/2016 23:53:13,69.681442,18.976328,-97.38,23.00,14.00
26/10/2016 23:53:16,69.681442,18.976332,-75.54,22.00,15.00
26/10/2016 23:53:19,69.681442,18.976330,-95.70,21.00,15.00
26/10/2016 23:53:22,69.681435,18.976343,-99.90,23.00,16.00
26/10/2016 23:53:25,69.681435,18.976347,-97.38,22.00,15.00
26/10/2016 23:53:28,69.681435,18.976347,-99.06,23.00,16.00
26/10/2016 23:53:31,69.681442,18.976336,-87.30,23.00,14.00
26/10/2016 23:53:34,69.681442,18.976330,-98.22,23.00,16.00
26/10/2016 23:53:37,69.681442,18.976316,-99.06,23.00,16.00
26/10/2016 23:53:40,69.681442,18.976311,-95.70,23.00,16.00
26/10/2016 23:53:43,69.681450,18.976322,-99.06,21.00,15.00
26/10/2016 23:53:46,69.681450,18.976324,-97.38,23.00,16.00
26/10/2016 23:53:49,69.681450,18.976320,-88.98,23.00,16.00
26/10/2016 23:53:52,69.681450,18.976326,-93.18,23.00,14.00
26/10/2016 23:53:55,69.681442,18.976336,-98.22,23.00,16.00
26/10/2016 23:53:58,69.681450,18.976330,-99.06,23.00,16.00
26/10/2016 23:54:1,69.681450,18.976351,-79.74,22.00,15.00
26/10/2016 23:54:4,69.681442,18.976355,-78.06,22.00,15.00
26/10/2016 23:54:7,69.681442,18.976366,-95.70,22.00,15.00
26/10/2016 23:54:10,69.681450,18.976366,-99.90,23.00,16.00
26/10/2016 23:54:13,69.681450,18.976347,-99.90,23.00,16.00
26/10/2016 23:54:16,69.681458,18.976347,-99.90,23.00,14.00
26/10/2016 23:54:19,69.681458,18.976355,-82.26,23.00,16.00
26/10/2016 23:54:22,69.681465,18.976355,-99.90,21.00,15.00
26/10/2016 23:54:25,69.681465,18.976360,-99.90,23.00,16.00
26/10/2016 23:54:28,69.681465,18.976357,-99.06,23.00,16.00
26/10/2016 23:54:31,69.681480,18.976313,-88.98,23.00,14.00
26/10/2016 23:54:34,69.681473,18.976322,-84.78,23.00,16.00
26/10/2016 23:54:37,69.681465,18.976349,-98.22,22.00,15.00
26/10/2016 23:54:40,69.681450,18.976376,-96.54,23.00,16.00
26/10/2016 23:54:43,69.681450,18.976368,-99.06,23.00,14.00
26/10/2016 23:54:46,69.681450,18.976372,-97.38,23.00,16.00
26/10/2016 23:54:49,69.681450,18.976374,-95.70,23.00,16.00
26/10/2016 23:54:52,69.681435,18.976395,-78.90,23.00,16.00
26/10/2016 23:54:55,69.681442,18.976383,-77.22,23.00,16.00
26/10/2016 23:54:58,69.681442,18.976377,-99.06,22.00,15.00
26/10/2016 23:55:1,69.681442,18.976393,-98.22,23.00,16.00
26/10/2016 23:55:4,69.681435,18.976389,-95.70,23.00,16.00
26/10/2016 23:55:7,69.681419,18.976406,-99.90,22.00,15.00
26/10/2016 23:55:10,69.681419,18.976412,-99.90,23.00,16.00
26/10/2016 23:55:13,69.681412,18.976425,-99.06,22.00,17.00
26/10/2016 23:55:16,69.681419,18.976408,-99.90,22.00,15.00
26/10/2016 23:55:19,69.681396,18.976448,-96.54,23.00,16.00
26/10/2016 23:55:22,69.681381,18.976496,-98.22,23.00,16.00
26/10/2016 23:55:25,69.681374,18.976540,-99.90,22.00,15.00
26/10/2016 23:55:28,69.681335,18.976572,-82.26,23.00,16.00
26/10/2016 23:55:31,69.681313,18.976604,-99.06,23.00,14.00
26/10/2016 23:55:34,69.681313,18.976597,-89.82,23.00,16.00
26/10/2016 23:55:37,69.681313,18.976595,-99.90,22.00,17.00
26/10/2016 23:55:40,69.681351,18.976595,-99.06,23.00,16.00
26/10/2016 23:55:43,69.681351,18.976593,-98.22,22.00,15.00
26/10/2016 23:55:46,69.681358,18.976597,-99.06,22.00,15.00
26/10/2016 23:55:49,69.681374,18.976589,-98.22,23.00,16.00
26/10/2016 23:55:52,69.681419,18.976574,-98.22,23.00,16.00
26/10/2016 23:55:55,69.681503,18.976557,-83.10,22.00,15.00
26/10/2016 23:55:58,69.681511,18.976561,-98.22,23.00,14.00
26/10/2016 23:56:1,69.681488,18.976543,-98.22,23.00,16.00
26/10/2016 23:56:4,69.681473,18.976524,-90.66,23.00,16.00
26/10/2016 23:56:7,69.681435,18.976488,-99.06,22.00,17.00
26/10/2016 23:56:10,69.681404,18.976501,-98.22,21.00,15.00
26/10/2016 23:56:13,69.681366,18.976519,-98.22,22.00,15.00
26/10/2016 23:56:16,69.681313,18.976490,-97.38,22.00,15.00
26/10/2016 23:56:19,69.681328,18.976503,-99.90,22.00,15.00
26/10/2016 23:56:22,69.681335,18.976511,-89.82,23.00,16.00
26/10/2016 23:56:25,69.681366,18.976486,-99.06,21.00,15.00
26/10/2016 23:56:28,69.681389,18.976448,-99.90,23.00,14.00
26/10/2016 23:56:31,69.681396,18.976362,-95.70,23.00,14.00
26/10/2016 23:56:34,69.681435,18.976364,-99.06,23.00,16.00
26/10/2016 23:56:37,69.681450,18.976362,-91.50,23.00,16.00
26/10/2016 23:56:40,69.681473,18.976360,-98.22,23.00,16.00
26/10/2016 23:56:43,69.681465,18.976347,-99.90,23.00,16.00
26/10/2016 23:56:46,69.681458,18.976334,-97.38,22.00,15.00
26/10/2016 23:56:49,69.681442,18.976330,-98.22,22.00,15.00
26/10/2016 23:56:52,69.681442,18.976345,-99.06,23.00,16.00
26/10/2016 23:56:55,69.681435,18.976341,-99.90,22.00,15.00
26/10/2016 23:56:58,69.681435,18.976332,-99.06,21.00,15.00
26/10/2016 23:57:1,69.681442,18.976341,-98.22,22.00,17.00
26/10/2016 23:57:4,69.681442,18.976347,-98.22,22.00,17.00
26/10/2016 23:57:7,69.681450,18.976358,-99.06,23.00,16.00
26/10/2016 23:57:10,69.681442,18.976360,-98.22,23.00,16.00
26/10/2016 23:57:13,69.681435,18.976360,-98.22,22.00,15.00
26/10/2016 23:57:16,69.681435,18.976347,-97.38,23.00,16.00
26/10/2016 23:57:19,69.681427,18.976357,-70.51,23.00,16.00
26/10/2016 23:57:22,69.681412,18.976366,-97.38,23.00,14.00
26/10/2016 23:57:25,69.681404,18.976364,-99.90,23.00,16.00
26/10/2016 23:57:28,69.681404,18.976347,-99.06,23.00,16.00
26/10/2016 23:57:31,69.681412,18.976330,-95.70,22.00,15.00
26/10/2016 23:57:34,69.681412,18.976318,-99.90,22.00,15.00
26/10/2016 23:57:37,69.681412,18.976318,-97.38,21.00,15.00
26/10/2016 23:57:40,69.681419,18.976326,-80.58,22.00,17.00
26/10/2016 23:57:43,69.681427,18.976322,-99.90,22.00,17.00
26/10/2016 23:57:46,69.681419,18.976343,-87.30,23.00,16.00
26/10/2016 23:57:49,69.681412,18.976366,-99.06,23.00,16.00
26/10/2016 23:57:52,69.681412,18.976358,-99.06,23.00,16.00
26/10/2016 23:57:55,69.681427,18.976353,-82.26,23.00,16.00
26/10/2016 23:57:58,69.681442,18.976379,-96.54,22.00,17.00
26/10/2016 23:58:1,69.681427,18.976377,-99.06,23.00,16.00
26/10/2016 23:58:4,69.681427,18.976370,-99.06,23.00,16.00
26/10/2016 23:58:7,69.681427,18.976370,-98.22,23.00,14.00
26/10/2016 23:58:10,69.681419,18.976355,-97.38,22.00,15.00
26/10/2016 23:58:13,69.681427,18.976370,-99.06,23.00,16.00
26/10/2016 23:58:16,69.681427,18.976377,-99.06,22.00,15.00
26/10/2016 23:58:19,69.681427,18.976402,-85.62,21.00,15.00
26/10/2016 23:58:22,69.681419,18.976412,-99.06,22.00,15.00
26/10/2016 23:58:25,69.681412,18.976416,-77.22,22.00,15.00
26/10/2016 23:58:28,69.681404,18.976440,-98.22,22.00,15.00
26/10/2016 23:58:31,69.681396,18.976429,-99.06,22.00,17.00
26/10/2016 23:58:34,69.681396,18.976456,-97.38,23.00,16.00
26/10/2016 23:58:37,69.681404,18.976425,-99.06,21.00,15.00
26/10/2016 23:58:40,69.681419,18.976416,-91.50,23.00,16.00
26/10/2016 23:58:43,69.681427,18.976402,-99.06,21.00,15.00
26/10/2016 23:58:46,69.681427,18.976385,-72.19,23.00,16.00
26/10/2016 23:58:49,69.681442,18.976358,-88.98,22.00,15.00
26/10/2016 23:58:52,69.681450,18.976334,-99.06,23.00,16.00
26/10/2016 23:58:55,69.681458,18.976351,-98.22,22.00,15.00
26/10/2016 23:58:58,69.681473,18.976334,-81.42,23.00,16.00
26/10/2016 23:59:1,69.681480,18.976318,-99.90,23.00,16.00
26/10/2016 23:59:4,69.681480,18.976320,-98.22,21.00,15.00
26/10/2016 23:59:7,69.681488,18.976303,-99.06,23.00,16.00
26/10/2016 23:59:10,69.681480,18.976273,-70.51,23.00,16.00
26/10/2016 23:59:13,69.681480,18.976265,-86.46,23.00,16.00
26/10/2016 23:59:16,69.681480,18.976257,-99.06,23.00,14.00
26/10/2016 23:59:19,69.681473,18.976278,-98.22,22.00,15.00
26/10/2016 23:59:22,69.681480,18.976292,-99.90,23.00,16.00
26/10/2016 23:59:25,69.681473,18.976311,-96.54,22.00,15.00
26/10/2016 23:59:28,69.681458,18.976332,-83.10,23.00,16.00
26/10/2016 23:59:31,69.681450,18.976339,-74.70,23.00,16.00
26/10/2016 23:59:34,69.681442,18.976313,-98.22,23.00,16.00
26/10/2016 23:59:37,69.681442,18.976330,-78.06,23.00,16.00
26/10/2016 23:59:40,69.681435,18.976284,-99.06,22.00,15.00
26/10/2016 23:59:43,69.681435,18.976234,-99.06,23.00,16.00
26/10/2016 23:59:46,69.681442,18.976233,-99.06,22.00,15.00
26/10/2016 23:59:49,69.681442,18.976267,-93.18,22.00,15.00
26/10/2016 23:59:52,69.681450,18.976244,-98.22,22.00,15.00
26/10/2016 23:59:55,69.681442,18.976212,-98.22,23.00,16.00
26/10/2016 23:59:58,69.681435,18.976196,-99.06,23.00,16.00
27/10/2016 0:0:1,69.681442,18.976196,-97.38,23.00,16.00
27/10/2016 0:0:4,69.681450,18.976206,-99.90,22.00,15.00
27/10/2016 0:0:7,69.681442,18.976215,-91.50,23.00,16.00
27/10/2016 0:0:10,69.681435,18.976231,-99.90,23.00,16.00
27/10/2016 0:0:13,69.681442,18.976265,-99.06,22.00,15.00
27/10/2016 0:0:16,69.681442,18.976273,-99.06,23.00,14.00
27/10/2016 0:0:19,69.681435,18.976294,-98.22,23.00,16.00
27/10/2016 0:0:22,69.681419,18.976309,-98.22,23.00,16.00
27/10/2016 0:0:25,69.681419,18.976326,-99.06,22.00,15.00
27/10/2016 0:0:28,69.681419,18.976341,-83.94,22.00,15.00
27/10/2016 0:0:31,69.681419,18.976383,-96.54,22.00,15.00
27/10/2016 0:0:34,69.681412,18.976391,-99.06,23.00,16.00
27/10/2016 0:0:37,69.681404,18.976400,-99.90,23.00,16.00
27/10/2016 0:0:40,69.681419,18.976402,-98.22,22.00,17.00
27/10/2016 0:0:43,69.681427,18.976381,-98.22,23.00,16.00
27/10/2016 0:0:46,69.681435,18.976381,-89.82,23.00,16.00
27/10/2016 0:0:49,69.681427,18.976427,-93.18,23.00,16.00
27/10/2016 0:0:52,69.681435,18.976460,-98.22,22.00,15.00
27/10/2016 0:0:55,69.681442,18.976490,-99.90,23.00,14.00
27/10/2016 0:0:58,69.681442,18.976500,-99.06,23.00,16.00
27/10/2016 0:1:1,69.681450,18.976526,-74.70,23.00,16.00
27/10/2016 0:1:4,69.681450,18.976534,-98.22,22.00,17.00
27/10/2016 0:1:7,69.681450,18.976574,-99.06,23.00,16.00
27/10/2016 0:1:10,69.681450,18.976538,-99.06,22.00,15.00
27/10/2016 0:1:13,69.681450,18.976543,-97.38,22.00,15.00
27/10/2016 0:1:16,69.681458,18.976530,-99.06,23.00,16.00
27/10/2016 0:1:19,69.681450,18.976444,-91.50,22.00,17.00
27/10/2016 0:1:22,69.681442,18.976404,-97.38,23.00,16.00
27/10/2016 0:1:25,69.681435,18.976402,-98.22,22.00,15.00
27/10/2016 0:1:28,69.681442,18.976385,-99.06,22.00,15.00
27/10/2016 0:1:31,69.681427,18.976339,-99.06,22.00,15.00
27/10/2016 0:1:34,69.681427,18.976269,-99.06,23.00,16.00
27/10/2016 0:1:37,69.681427,18.976295,-99.90,23.00,16.00
27/10/2016 0:1:40,69.681419,18.976311,-91.50,22.00,17.00
27/10/2016 0:1:43,69.681412,18.976332,-99.06,23.00,16.00
27/10/2016 0:1:46,69.681412,18.976440,-99.90,22.00,15.00
27/10/2016 0:1:49,69.681412,18.976475,-98.22,23.00,16.00
27/10/2016 0:1:52,69.681412,18.976484,-98.22,21.00,15.00
27/10/2016 0:1:55,69.681419,18.976509,-96.54,23.00,14.00
27/10/2016 0:1:58,69.681427,18.976421,-99.90,23.00,16.00
27/10/2016 0:2:1,69.681435,18.976332,-98.22,23.00,16.00
27/10/2016 0:2:4,69.681442,18.976290,-79.74,23.00,16.00
27/10/2016 0:2:7,69.681450,18.976265,-99.90,21.00,15.00
27/10/2016 0:2:10,69.681450,18.976217,-95.70,22.00,17.00
27/10/2016 0:2:13,69.681458,18.976231,-99.90,23.00,16.00
27/10/2016 0:2:16,69.681458,18.976273,-91.50,22.00,15.00
27/10/2016 0:2:19,69.681458,18.976299,-81.42,23.00,16.00
27/10/2016 0:2:22,69.681458,18.976292,-75.54,23.00,16.00
27/10/2016 0:2:25,69.681450,18.976330,-98.22,23.00,16.00
27/10/2016 0:2:28,69.681450,18.976339,-83.94,22.00,15.00
27/10/2016 0:2:31,69.681450,18.976374,-87.30,23.00,16.00
27/10/2016 0:2:34,69.681450,18.976376,-82.26,23.00,16.00
27/10/2016 0:2:37,69.681450,18.976383,-99.06,23.00,16.00
27/10/2016 0:2:40,69.681442,18.976383,-98.22,21.00,15.00
27/10/2016 0:2:43,69.681442,18.976360,-93.18,23.00,16.00
27/10/2016 0:2:46,69.681450,18.976355,-98.22,23.00,16.00
27/10/2016 0:2:49,69.681442,18.976366,-98.22,22.00,15.00
27/10/2016 0:2:52,69.681427,18.976284,-99.90,22.00,15.00
27/10/2016 0:2:55,69.681419,18.976219,-99.06,22.00,15.00
27/10/2016 0:2:58,69.681412,18.976246,-96.54,22.00,15.00
27/10/2016 0:3:1,69.681412,18.976261,-99.06,22.00,15.00
27/10/2016 0:3:4,69.681396,18.976234,-98.22,23.00,16.00
27/10/2016 0:3:7,69.681396,18.976267,-84.78,23.00,16.00
27/10/2016 0:3:10,69.681396,18.976299,-98.22,23.00,16.00
27/10/2016 0:3:13,69.681381,18.976255,-99.90,23.00,16.00
27/10/2016 0:3:16,69.681374,18.976238,-98.22,23.00,16.00
27/10/2016 0:3:19,69.681381,18.976257,-85.62,22.00,17.00
27/10/2016 0:3:22,69.681389,18.976286,-98.22,23.00,16.00
27/10/2016 0:3:25,69.681381,18.976286,-98.22,23.00,16.00
27/10/2016 0:3:28,69.681374,18.976280,-95.70,22.00,15.00
27/10/2016 0:3:31,69.681381,18.976311,-99.06,22.00,15.00
27/10/2016 0:3:34,69.681381,18.976320,-98.22,21.00,15.00
27/10/2016 0:3:37,69.681381,18.976259,-96.54,23.00,14.00
27/10/2016 0:3:40,69.681366,18.976217,-99.06,23.00,16.00
27/10/2016 0:3:43,69.681366,18.976179,-98.22,23.00,14.00
27/10/2016 0:3:46,69.681358,18.976177,-99.06,23.00,16.00
27/10/2016 0:3:49,69.681351,18.976166,-98.22,23.00,16.00
27/10/2016 0:3:52,69.681351,18.976147,-99.90,22.00,15.00
27/10/2016 0:3:55,69.681351,18.976135,-94.02,23.00,16.00
27/10/2016 0:3:58,69.681343,18.976114,-99.06,22.00,15.00
27/10/2016 0:4:1,69.681343,18.976086,-99.06,23.00,16.00
27/10/2016 0:4:4,69.681335,18.976063,-97.38,22.00,15.00
27/10/2016 0:4:7,69.681351,18.976107,-99.90,23.00,16.00
27/10/2016 0:4:10,69.681366,18.976126,-99.06,23.00,16.00
27/10/2016 0:4:13,69.681381,18.976156,-99.06,23.00,16.00
27/10/2016 0:4:16,69.681389,18.976212,-98.22,23.00,16.00
27/10/2016 0:4:19,69.681396,18.976259,-97.38,23.00,14.00
27/10/2016 0:4:22,69.681412,18.976290,-67.99,23.00,16.00
27/10/2016 0:4:25,69.681419,18.976265,-98.22,23.00,16.00
27/10/2016 0:4:28,69.681427,18.976254,-98.22,23.00,16.00
27/10/2016 0:4:31,69.681435,18.976252,-88.98,23.00,16.00
27/10/2016 0:4:34,69.681450,18.976267,-99.90,22.00,15.00
27/10/2016 0:4:37,69.681458,18.976313,-98.22,23.00,16.00
27/10/2016 0:4:40,69.681458,18.976315,-95.70,22.00,14.00
27/10/2016 0:4:43,69.681465,18.976311,-98.22,23.00,16.00
27/10/2016 0:4:46,69.681458,18.976341,-93.18,23.00,16.00
27/10/2016 0:4:49,69.681458,18.976383,-93.18,23.00,16.00
27/10/2016 0:4:52,69.681465,18.976408,-98.22,23.00,16.00
27/10/2016 0:4:55,69.681473,18.976408,-98.22,23.00,16.00
27/10/2016 0:4:58,69.681473,18.976418,-98.22,22.00,17.00
27/10/2016 0:5:1,69.681465,18.976450,-99.06,23.00,16.00
27/10/2016 0:5:4,69.681458,18.976435,-98.22,23.00,16.00
27/10/2016 0:5:7,69.681465,18.976503,-98.22,22.00,15.00
27/10/2016 0:5:10,69.681442,18.976519,-99.06,23.00,16.00
27/10/2016 0:5:13,69.681374,18.976482,-97.38,23.00,16.00
27/10/2016 0:5:16,69.681343,18.976563,-83.94,22.00,15.00
27/10/2016 0:5:19,69.681351,18.976519,-99.90,23.00,16.00
27/10/2016 0:5:22,69.681343,18.976538,-94.86,23.00,16.00
27/10/2016 0:5:25,69.681328,18.976448,-98.22,22.00,17.00
27/10/2016 0:5:28,69.681313,18.976349,-99.06,22.00,15.00
27/10/2016 0:5:31,69.681290,18.976252,-99.90,23.00,16.00
27/10/2016 0:5:34,69.681274,18.976147,-92.34,23.00,16.00
27/10/2016 0:5:37,69.681274,18.976135,-99.90,23.00,16.00
27/10/2016 0:5:40,69.681252,18.975994,-99.06,22.00,14.00
27/10/2016 0:5:43,69.681229,18.975920,-99.06,22.00,17.00
27/10/2016 0:5:46,69.681236,18.975967,-99.06,23.00,16.00
27/10/2016 0:5:49,69.681274,18.976002,-93.18,23.00,16.00
27/10/2016 0:5:52,69.681274,18.975971,-96.54,23.00,16.00
27/10/2016 0:5:55,69.681267,18.975939,-99.90,23.00,16.00
27/10/2016 0:5:58,69.681259,18.975977,-98.22,23.00,16.00
27/10/2016 0:6:1,69.681252,18.976080,-97.38,23.00,16.00
27/10/2016 0:6:4,69.681244,18.976097,-98.22,22.00,17.00
27/10/2016 0:6:7,69.681236,18.976070,-99.06,21.00,15.00
27/10/2016 0:6:10,69.681206,18.976095,-99.06,23.00,16.00
27/10/2016 0:6:13,69.681183,18.976152,-99.06,21.00,15.00
27/10/2016 0:6:16,69.681152,18.976377,-98.22,22.00,15.00
27/10/2016 0:6:19,69.681122,18.976425,-89.82,22.00,15.00
27/10/2016 0:6:22,69.681129,18.976391,-98.22,23.00,16.00
27/10/2016 0:6:25,69.681152,18.976336,-99.90,23.00,16.00
27/10/2016 0:6:28,69.681145,18.976324,-99.90,22.00,15.00
27/10/2016 0:6:31,69.681137,18.976318,-78.90,21.00,15.00
27/10/2016 0:6:34,69.681129,18.976324,-90.66,23.00,16.00
27/10/2016 0:6:37,69.681129,18.976326,-91.50,23.00,16.00
27/10/2016 0:6:40,69.681137,18.976360,-95.70,23.00,16.00
27/10/2016 0:6:43,69.681152,18.976381,-94.02,23.00,16.00
27/10/2016 0:6:46,69.681190,18.976377,-92.34,22.00,14.00
27/10/2016 0:6:49,69.681221,18.976351,-99.90,22.00,14.00
27/10/2016 0:6:52,69.681229,18.976337,-99.90,23.00,16.00
27/10/2016 0:6:55,69.681244,18.976336,-99.90,23.00,16.00
27/10/2016 0:6:58,69.681267,18.976341,-99.06,23.00,14.00
27/10/2016 0:7:1,69.681290,18.976370,-98.22,23.00,16.00
27/10/2016 0:7:4,69.681313,18.976387,-86.46,21.00,15.00
27/10/2016 0:7:7,69.681328,18.976421,-91.50,22.00,17.00
27/10/2016 0:7:10,69.681343,18.976418,-88.98,22.00,15.00
27/10/2016 0:7:13,69.681351,18.976431,-99.06,23.00,16.00
27/10/2016 0:7:16,69.681358,18.976454,-80.58,23.00,16.00
27/10/2016 0:7:19,69.681366,18.976454,-99.90,22.00,17.00
27/10/2016 0:7:22,69.681366,18.976452,-99.90,22.00,17.00
27/10/2016 0:7:25,69.681389,18.976402,-88.14,22.00,15.00
27/10/2016 0:7:28,69.681404,18.976358,-96.54,23.00,16.00
27/10/2016 0:7:31,69.681419,18.976339,-99.06,22.00,14.00
27/10/2016 0:7:34,69.681412,18.976377,-98.22,23.00,16.00
27/10/2016 0:7:37,69.681419,18.976355,-98.22,23.00,16.00
27/10/2016 0:7:40,69.681419,18.976351,-67.99,22.00,17.00
27/10/2016 0:7:43,69.681389,18.976452,-83.10,23.00,16.00
27/10/2016 0:7:46,69.681343,18.976728,-95.70,22.00,15.00
27/10/2016 0:7:49,69.681351,18.976768,-99.90,23.00,14.00
27/10/2016 0:7:52,69.681358,18.976797,-99.06,23.00,14.00
27/10/2016 0:7:55,69.681358,18.976809,-99.06,23.00,16.00
27/10/2016 0:7:58,69.681351,18.976871,-99.90,23.00,16.00
27/10/2016 0:8:1,69.681358,18.976824,-72.19,22.00,17.00
27/10/2016 0:8:4,69.681358,18.976923,-96.54,23.00,16.00
27/10/2016 0:8:7,69.681366,18.976927,-62.11,23.00,16.00
27/10/2016 0:8:10,69.681351,18.977013,-93.18,22.00,15.00
27/10/2016 0:8:13,69.681343,18.977064,-98.22,22.00,17.00
27/10/2016 0:8:16,69.681328,18.977190,-99.90,23.00,16.00
27/10/2016 0:8:19,69.681328,18.977163,-94.86,23.00,16.00
27/10/2016 0:8:22,69.681343,18.977148,-98.22,36.00,19.00
27/10/2016 0:8:25,69.681358,18.977074,-99.06,23.00,16.00
27/10/2016 0:8:28,69.681381,18.976944,-94.86,22.00,17.00
27/10/2016 0:8:31,69.681404,18.976828,-98.22,23.00,16.00
27/10/2016 0:8:34,69.681435,18.976593,-97.38,22.00,15.00
27/10/2016 0:8:37,69.681473,18.976299,-78.06,22.00,15.00
27/10/2016 0:8:40,69.681465,18.976240,-98.22,22.00,15.00
27/10/2016 0:8:43,69.681412,18.976524,-99.90,22.00,15.00
27/10/2016 0:8:46,69.681396,18.976667,-98.22,22.00,17.00
27/10/2016 0:8:49,69.681404,18.976650,-98.22,21.00,15.00
27/10/2016 0:8:52,69.681412,18.976601,-99.90,22.00,15.00
27/10/2016 0:8:55,69.681427,18.976561,-98.22,23.00,16.00
27/10/2016 0:8:58,69.681427,18.976614,-88.14,23.00,16.00
27/10/2016 0:9:1,69.681427,18.976641,-93.18,35.00,19.00
27/10/2016 0:9:4,69.681442,18.976639,-98.22,23.00,16.00
27/10/2016 0:9:7,69.681442,18.976658,-87.30,23.00,16.00
27/10/2016 0:9:10,69.681442,18.976730,-99.06,22.00,15.00
27/10/2016 0:9:13,69.681450,18.976622,-91.50,22.00,17.00
27/10/2016 0:9:16,69.681450,18.976530,-99.06,23.00,14.00
27/10/2016 0:9:19,69.681442,18.976931,-98.22,23.00,16.00
27/10/2016 0:9:22,69.681435,18.976889,-97.38,22.00,15.00
27/10/2016 0:9:25,69.681435,18.976917,-81.42,22.00,15.00
27/10/2016 0:9:28,69.681435,18.976892,-67.15,23.00,16.00
27/10/2016 0:9:31,69.681435,18.976833,-99.06,23.00,14.00
27/10/2016 0:9:34,69.681435,18.976801,-98.22,21.00,15.00
27/10/2016 0:9:37,69.681435,18.976734,-96.54,21.00,15.00
27/10/2016 0:9:40,69.681435,18.976686,-88.14,23.00,16.00
